customerid,frequency,monetary_value,avg_order_value,total_quantity,unique_products,min_unit_price,max_unit_price,avg_unit_price,std_unit_price,country_count,recency_days,customer_tenure_days,avg_basket_size,std_basket_size,max_basket_size,purchases_last_30_days,purchases_last_60_days,purchases_last_90_days,recency_score,freq_score,monetary_score,rfm_total,monetary_per_txn,quantity_per_txn,tenure_velocity,variety_ratio,price_stability,basket_growth,log_monetary,log_frequency,churn
14258.0,12,14544.72,98.94367346938775,8844,76,0.18,14.95,3.953197278911565,3.28089759402184,1,14,236,737.0,542.6684908017886,1862,3.0,4.0,5.0,4,3,4,11,1118.8246153846153,680.3076923076923,0.05063291139240506,0.008592425098925946,0.829725317833647,2.5230352303523036,9.585052071251065,2.5649493574615367,0
14260.0,1,538.8,15.394285714285713,370,35,0.55,9.95,2.65,2.5752212926042595,1,63,0,370.0,0.0,370,0.0,0.0,1.0,3,1,2,6,269.4,185.0,1.0,0.09433962264150944,0.971415048134387,0.9973045822102425,6.291198700583904,0.6931471805599453,0
14264.0,2,666.84,17.54842105263158,340,34,0.65,19.95,4.49421052631579,4.810135488106364,1,87,39,170.0,118.79393923933998,254,0.0,0.0,1.0,2,1,3,6,222.28,113.33333333333333,0.05,0.09970674486803519,1.0700578893795842,1.4853801169590644,6.504048623888836,1.0986122886681098,0
14265.0,1,252.51999999999998,18.037142857142857,153,14,0.42,12.75,4.2299999999999995,4.140148640958531,1,127,0,153.0,0.0,153,0.0,0.0,0.0,2,1,1,4,126.25999999999999,76.5,1.0,0.09090909090909091,0.9785272136512717,0.9935064935064936,5.535442715382665,0.6931471805599453,0
14272.0,2,482.85,15.575806451612904,498,31,0.12,9.95,2.36741935483871,2.174428611140461,1,77,19,249.0,214.96046148071045,401,0.0,0.0,1.0,2,1,2,5,160.95000000000002,166.0,0.1,0.06212424849699399,0.918092738390301,1.604,6.181774941326951,1.0986122886681098,1
14274.0,1,256.6,17.10666666666667,178,15,0.5,4.25,1.6666666666666667,0.9309493362512629,1,201,0,178.0,0.0,178,0.0,0.0,0.0,1,1,1,3,128.3,89.0,1.0,0.08379888268156424,0.5582346609541852,0.994413407821229,5.551407994230199,0.6931471805599453,1
14275.0,3,376.08,41.78666666666666,160,7,0.85,4.65,2.3433333333333333,1.2487593843491227,1,45,76,53.333333333333336,24.440403706431148,80,0.0,1.0,1.0,3,2,2,7,94.02,40.0,0.03896103896103896,0.043478260869565216,0.5326714279891039,1.4723926380368098,5.93245736652795,1.3862943611198906,0
14276.0,1,307.89,14.661428571428571,235,21,0.42,7.95,2.1104761904761906,1.9392020941368548,1,175,0,235.0,0.0,235,0.0,0.0,0.0,1,1,2,4,153.945,117.5,1.0,0.08898305084745763,0.9184105901281873,0.9957627118644068,5.7329852264642955,0.6931471805599453,0
14277.0,4,12620.23,166.05565789473684,87565,74,0.03,354.45,5.872631578947368,40.60626149970538,1,2,238,21891.25,43517.27435072958,87167,1.0,1.0,1.0,4,2,4,10,2524.046,17513.0,0.016736401673640166,0.0008450768563140946,6.913314353125048,3.981637337413925,9.443135595688178,1.6094379124341003,0
14279.0,2,191.86,63.95333333333334,46,3,3.39,5.95,4.53,1.3027662875589003,1,35,160,23.0,1.4142135623730951,24,0.0,1.0,1.0,3,1,1,5,63.95333333333334,15.333333333333334,0.012422360248447204,0.06382978723404255,0.2875229061043699,1.0,5.261964537082238,1.0986122886681098,1
14282.0,5,2308.4,44.392307692307696,1660,44,0.21,2.95,1.551153846153846,0.6176700491304077,1,44,133,332.0,194.13011100805562,600,0.0,2.0,3.0,3,3,4,10,384.73333333333335,276.6666666666667,0.03731343283582089,0.026490066225165563,0.397943831831465,1.8018018018018018,7.744743029517755,1.791759469228055,0
14283.0,2,329.65,17.349999999999998,291,17,0.55,8.5,2.3105263157894735,2.101360600722543,1,16,68,145.5,19.091883092036785,159,1.0,1.0,2.0,4,1,2,7,109.88333333333333,97.0,0.028985507246376812,0.05821917808219178,0.9090792461970518,1.0853242320819112,5.801060414120672,1.0986122886681098,0
14284.0,1,704.4,20.125714285714285,349,35,0.65,16.95,3.4937142857142858,3.6502450245833904,1,168,0,349.0,0.0,349,0.0,0.0,0.0,1,1,3,5,352.2,174.5,1.0,0.1,1.0445045649382223,0.9971428571428571,6.558765017801951,0.6931471805599453,1
14285.0,4,1374.41,40.42382352941177,413,33,0.42,12.75,4.3685294117647056,3.2816543613844504,1,28,217,103.25,64.45347158997721,194,1.0,1.0,2.0,3,2,4,9,274.882,82.6,0.01834862385321101,0.07971014492753623,0.7510315304318093,1.8609112709832134,7.226507147471491,1.6094379124341003,1
14286.0,3,2613.02,19.500149253731344,2985,105,0.21,7.95,1.3816417910447762,1.2715860642685106,1,154,96,995.0,603.4807370579446,1687,0.0,0.0,0.0,1,2,4,7,653.255,746.25,0.030927835051546393,0.035164099129269925,0.919678598248974,1.6937751004016064,7.868644545264308,1.3862943611198906,0
14290.0,2,1385.1100000000001,33.78317073170732,421,36,0.42,12.75,4.16,2.489806217359094,1,156,89,210.5,88.38834764831844,273,0.0,0.0,0.0,1,1,4,6,461.7033333333334,140.33333333333334,0.022222222222222223,0.08530805687203792,0.5983672716556342,1.2907801418439717,7.234256541679972,1.0986122886681098,0
14291.0,5,2588.06,15.685212121212121,2258,122,0.21,12.75,2.0935151515151516,2.0977734439221813,1,12,233,451.6,414.1337948054952,1175,1.0,1.0,3.0,4,3,4,11,431.3433333333333,376.3333333333333,0.021367521367521368,0.054006197432492256,1.0015556308602842,2.596111356606275,7.859050154454033,1.791759469228055,0
14292.0,4,1866.33,31.63271186440678,955,39,0.42,12.75,2.7800000000000002,3.2289525364673013,1,22,123,238.75,166.9917662640886,394,2.0,2.0,2.0,4,2,4,10,373.26599999999996,191.0,0.03225806451612903,0.04079497907949791,1.1610760648929526,1.643378519290928,7.5322648820735925,1.6094379124341003,0
14293.0,3,1259.35,37.03970588235294,661,29,0.55,16.95,4.002941176470588,4.2547111353086935,1,202,42,220.33333333333334,191.4793287363765,422,0.0,0.0,0.0,1,2,3,6,314.8375,165.25,0.06976744186046512,0.04380664652567976,1.0626307799704378,1.9066265060240963,7.139144739150198,1.3862943611198906,0
14295.0,3,1329.75,28.907608695652176,475,45,0.42,10.95,3.9478260869565216,2.6917436835573727,1,44,202,158.33333333333334,151.39793041297935,303,0.0,1.0,1.0,3,2,3,8,332.4375,118.75,0.014778325123152709,0.09453781512605042,0.6816566808167488,1.901673640167364,7.1934979720528665,1.3862943611198906,0
14296.0,1,168.25,15.295454545454545,120,11,0.42,12.75,3.9154545454545455,4.277034869243793,1,89,0,120.0,0.0,120,0.0,0.0,1.0,2,1,1,4,84.125,60.0,1.0,0.09090909090909091,1.0920680476702427,0.9917355371900827,5.131376911792384,0.6931471805599453,0
14298.0,24,25848.69,30.99363309352518,28667,503,0.07,10.95,1.5268824940047963,1.2869262702545636,1,7,235,1194.4583333333333,1543.314529614375,6846,5.0,5.0,9.0,4,3,4,11,1033.9476,1146.68,0.1016949152542373,0.01754569554904423,0.8422940084098666,5.726673869854658,10.160053887601611,3.2188758248682006,0
14299.0,13,6520.05,45.59475524475525,4057,81,0.18,12.75,2.8948251748251748,3.221126750012091,1,3,249,312.0769230769231,336.19276750560374,1339,2.0,3.0,4.0,4,3,4,11,465.71785714285716,289.7857142857143,0.052,0.01996057171020207,1.1123346733825379,4.276904176904177,8.78279068489946,2.6390573296152584,0
14301.0,2,928.62,30.954,746,27,0.21,14.95,3.336,3.114634643985911,1,87,94,373.0,302.64170234784234,587,0.0,0.0,1.0,2,1,3,6,309.54,248.66666666666666,0.021052631578947368,0.03614457831325301,0.9333636931333267,1.5695187165775402,6.834775900496159,1.0986122886681098,0
14302.0,2,471.25,22.44047619047619,175,20,1.25,7.95,3.1404761904761904,1.8010149255086039,1,177,75,87.5,84.14570696119915,147,0.0,0.0,0.0,1,1,2,4,157.08333333333334,58.333333333333336,0.02631578947368421,0.11363636363636363,0.5733021090430748,1.6610169491525424,6.157508506381619,1.0986122886681098,0
14304.0,1,671.97,17.23,299,39,0.55,8.5,3.5628205128205126,2.3322261205686914,1,85,0,299.0,0.0,299,0.0,0.0,1.0,2,1,3,6,335.985,149.5,1.0,0.13,0.6544173906005437,0.9966666666666667,6.511700752128134,0.6931471805599453,0
14306.0,2,453.28000000000003,41.20727272727273,702,11,0.34,2.1,1.0,0.720416546173115,1,14,178,351.0,394.5655839020935,630,1.0,1.0,1.0,4,1,2,7,151.09333333333333,234.0,0.0111731843575419,0.015647226173541962,0.7196968493237913,1.7897727272727273,6.1187137480234455,1.0986122886681098,0
14307.0,4,1292.2,15.758536585365855,758,74,0.1,12.75,3.336585365853659,3.1705038036826125,1,23,223,189.5,115.97269793648273,353,1.0,1.0,1.0,4,2,3,9,258.44,151.6,0.017857142857142856,0.09749670619235837,0.9499393891522797,1.853018372703412,7.164875045851278,1.6094379124341003,0
14308.0,2,1147.02,573.51,2,1,297.57,849.45,573.51,390.2380904012319,1,64,0,1.0,0.0,1,0.0,0.0,2.0,3,1,3,7,382.34,0.6666666666666666,2.0,0.3333333333333333,0.680436975753267,0.5,7.045793998330545,1.0986122886681098,1
14309.0,1,664.24,15.815238095238096,541,42,0.42,16.95,2.591904761904762,3.6313621969369327,1,65,0,541.0,0.0,541,0.0,0.0,1.0,3,1,3,7,332.12,270.5,1.0,0.07749077490774908,1.4004996443715558,0.9981549815498155,6.500147877801939,0.6931471805599453,0
14311.0,1,206.19,18.744545454545456,89,11,0.42,4.95,2.7790909090909093,1.8031109480309557,1,82,0,89.0,0.0,89,0.0,0.0,1.0,2,1,1,4,103.095,44.5,1.0,0.12222222222222222,0.6485798511605413,0.9888888888888889,5.333636246672391,0.6931471805599453,1
14312.0,1,785.33,14.278727272727274,643,55,0.29,39.95,3.3534545454545452,6.361477879241648,1,19,0,643.0,0.0,643,1.0,1.0,1.0,4,1,3,8,392.665,321.5,1.0,0.08540372670807453,1.8964269132404168,0.9984472049689441,6.667376551646223,0.6931471805599453,0
14315.0,2,716.69,22.3965625,323,26,0.55,10.75,3.493125,2.612832398980327,1,79,70,161.5,4.949747468305833,165,0.0,0.0,1.0,2,1,3,6,238.89666666666668,107.66666666666667,0.028169014084507043,0.08024691358024691,0.7477787425980259,1.0153846153846153,6.5760377209406,1.0986122886681098,1
14316.0,4,1064.1,40.926923076923075,3390,20,0.21,3.75,0.9442307692307692,0.9603589873663831,1,62,83,847.5,709.7499559704107,1734,0.0,0.0,2.0,3,2,3,8,212.82,678.0,0.047619047619047616,0.005897965202005308,1.016004788066649,2.0436063641720685,6.9708239704491195,1.6094379124341003,0
14320.0,3,868.96,17.3792,388,46,0.42,19.95,4.7138,4.38470155361636,1,61,141,129.33333333333334,36.00462933198081,165,0.0,0.0,1.0,3,2,3,8,217.24,97.0,0.02112676056338028,0.11825192802056556,0.9299867552422922,1.2659846547314577,6.76844723358016,1.3862943611198906,1
14322.0,2,153.60000000000002,38.400000000000006,32,3,2.95,12.75,6.65,4.700354596552619,1,152,22,16.0,5.656854249492381,20,0.0,0.0,0.0,1,1,1,3,51.20000000000001,10.666666666666666,0.08695652173913043,0.09090909090909091,0.706713967306062,1.1764705882352942,5.040841136153322,1.0986122886681098,0
14324.0,1,361.81,15.730869565217391,227,23,0.21,8.5,3.2256521739130433,2.8156507823349193,1,208,0,227.0,0.0,227,0.0,0.0,0.0,1,1,2,4,180.905,113.5,1.0,0.10087719298245613,0.8726229635468604,0.9956140350877193,5.893879281256928,0.6931471805599453,0
14325.0,1,245.48000000000002,13.637777777777778,320,18,0.21,2.95,1.1527777777777777,0.9114746006951694,1,84,0,320.0,0.0,320,0.0,0.0,1.0,2,1,1,4,122.74000000000001,160.0,1.0,0.056074766355140186,0.789991468245043,0.9968847352024922,5.507280854288412,0.6931471805599453,1
14326.0,1,307.45,13.975,135,22,0.42,10.95,4.318181818181818,3.312633302063389,1,47,0,135.0,0.0,135,0.0,1.0,1.0,3,1,2,6,153.725,67.5,1.0,0.16176470588235295,0.7669585216622945,0.9926470588235294,5.731559755655647,0.6931471805599453,0
14327.0,3,945.32,16.880714285714287,743,54,0.19,9.95,1.9948214285714285,1.7223778395224207,1,145,70,247.66666666666666,81.74554014338234,313,0.0,0.0,0.0,1,2,3,6,236.33,185.75,0.04225352112676056,0.07258064516129033,0.8629919565275269,1.2587131367292226,6.852580778237481,1.3862943611198906,0
14329.0,6,3228.91,16.2256783919598,1809,140,0.21,19.95,3.7878391959798994,4.186580636815314,1,5,232,301.5,84.68943263477446,403,1.0,2.0,2.0,4,3,4,11,461.2728571428571,258.42857142857144,0.02575107296137339,0.07734806629834254,1.1049771236682289,1.3322314049586776,8.08020955205141,1.9459101490553132,0
14330.0,1,200.63,15.433076923076923,103,13,0.85,7.49,2.6146153846153846,1.840274505721974,1,138,0,103.0,0.0,103,0.0,0.0,0.0,1,1,1,3,100.315,51.5,1.0,0.125,0.7035722899269378,0.9903846153846154,5.3064343346499845,0.6931471805599453,1
14334.0,2,895.64,18.278367346938776,632,43,0.29,12.75,2.802857142857143,2.735322193088046,1,15,68,316.0,4.242640687119285,319,1.0,1.0,2.0,4,1,3,8,298.5466666666667,210.66666666666666,0.028985507246376812,0.0679304897314376,0.9755569038373834,1.0063091482649842,6.798654443708587,1.0986122886681098,0
14338.0,1,339.88,17.88842105263158,287,19,0.21,4.95,1.8542105263157893,1.3512681935848825,1,51,0,287.0,0.0,287,0.0,1.0,1.0,3,1,2,6,169.94,143.5,1.0,0.06597222222222222,0.7283638026075284,0.9965277777777778,5.831530509191657,0.6931471805599453,1
14341.0,6,1589.67,15.896700000000001,1065,81,0.19,7.95,2.3129,1.7514699713686388,1,44,208,177.5,60.500413221729325,226,0.0,1.0,1.0,3,3,4,10,227.0957142857143,152.14285714285714,0.028708133971291867,0.07598499061913697,0.7569341680144513,1.2661064425770308,7.371910590104919,1.9459101490553132,0
14343.0,3,862.23,4.5863297872340425,495,161,0.42,8.5,2.481595744680851,1.9897533253136603,1,24,180,165.0,99.68450230602548,277,1.0,1.0,1.0,4,2,3,9,215.5575,123.75,0.016574585635359115,0.3245967741935484,0.8014810021232242,1.6686746987951808,6.760681167742229,1.3862943611198906,0
14344.0,5,1133.42,9.687350427350427,435,85,0.55,12.75,3.177692307692308,2.62923201866202,1,19,121,87.0,47.534198215600526,145,1.0,1.0,1.0,4,3,3,10,188.90333333333334,72.5,0.040983606557377046,0.19495412844036697,0.8271426625028738,1.6477272727272727,7.033876786087893,1.791759469228055,0
14346.0,1,672.93,14.019374999999998,807,48,0.29,9.95,2.2929166666666667,2.6063588021747424,1,12,0,807.0,0.0,807,1.0,1.0,1.0,4,1,3,8,336.465,403.5,1.0,0.0594059405940594,1.1362046581936611,0.9987623762376238,6.513126247951971,0.6931471805599453,0
14347.0,1,82.6,13.766666666666666,48,6,0.85,7.95,2.733333333333333,2.705118604916736,1,251,0,48.0,0.0,48,0.0,0.0,0.0,1,1,1,3,41.3,24.0,1.0,0.12244897959183673,0.9893155936547859,0.9795918367346939,4.426043520090656,0.6931471805599453,1
14355.0,1,301.14,13.093043478260869,324,23,0.42,7.95,1.465217391304348,1.7980946217523435,1,142,0,324.0,0.0,324,0.0,0.0,0.0,1,1,2,4,150.57,162.0,1.0,0.07076923076923076,1.2263492660885418,0.9969230769230769,5.710890486115579,0.6931471805599453,0
14361.0,1,214.70999999999998,15.33642857142857,251,14,0.21,12.75,2.71,3.6484158838513,1,93,0,251.0,0.0,251,0.0,0.0,0.0,2,1,1,4,107.35499999999999,125.5,1.0,0.05555555555555555,1.345782325286352,0.996031746031746,5.373934913006625,0.6931471805599453,1
14365.0,1,324.5,11.189655172413794,330,29,0.42,4.95,1.5044827586206895,1.414548353480706,1,196,0,330.0,0.0,330,0.0,0.0,0.0,1,1,2,4,162.25,165.0,1.0,0.08761329305135952,0.9395978435360517,0.9969788519637462,5.785362461648624,0.6931471805599453,0
14366.0,1,136.0,136.0,16,1,8.5,8.5,8.5,0.0,1,40,0,16.0,0.0,16,0.0,1.0,1.0,3,1,1,5,68.0,8.0,1.0,0.058823529411764705,0.0,0.9411764705882353,4.919980925828125,0.6931471805599453,1
14369.0,2,469.13,18.04346153846154,255,24,0.65,9.95,2.9269230769230767,2.622686819627184,1,157,19,127.5,51.61879502661797,164,0.0,0.0,0.0,1,1,2,4,156.37666666666667,85.0,0.1,0.09375,0.8957499055553529,1.2762645914396886,6.153009252203234,1.0986122886681098,1
14370.0,5,1053.38,24.497209302325583,218,37,0.85,19.95,6.692790697674419,5.497092012874318,1,3,188,43.6,31.98906063015918,79,1.0,1.0,1.0,4,3,3,10,175.56333333333336,36.333333333333336,0.026455026455026454,0.1689497716894977,0.8212225719552506,1.7713004484304933,6.96070819543481,1.791759469228055,0
14372.0,1,590.35,25.667391304347827,195,23,0.55,12.75,5.26304347826087,4.215157103491473,1,114,0,195.0,0.0,195,0.0,0.0,0.0,2,1,3,6,295.175,97.5,1.0,0.11734693877551021,0.8007451155939298,0.9948979591836735,6.382408058697126,0.6931471805599453,0
14374.0,1,108.0,15.428571428571429,20,7,1.95,15.95,8.364285714285714,4.957209756650264,1,56,0,20.0,0.0,20,0.0,1.0,1.0,3,1,1,5,54.0,10.0,1.0,0.3333333333333333,0.5925929999240372,0.9523809523809523,4.6913478822291435,0.6931471805599453,1
14375.0,1,340.95,5.32734375,170,61,0.21,19.95,3.47515625,4.409536199988378,1,56,0,170.0,0.0,170,0.0,1.0,1.0,3,1,2,6,170.475,85.0,1.0,0.3567251461988304,1.2685092046677644,0.9941520467836257,5.834664527544105,0.6931471805599453,0
14376.0,1,215.46,11.97,50,17,0.85,6.75,3.9299999999999997,2.4164314963330926,1,198,0,50.0,0.0,50,0.0,0.0,0.0,1,1,1,3,107.73,25.0,1.0,0.3333333333333333,0.6147116500465767,0.9803921568627451,5.377405772867,0.6931471805599453,1
14378.0,1,131.25,14.583333333333334,57,9,1.25,12.75,3.6944444444444446,3.6505517086842882,1,136,0,57.0,0.0,57,0.0,0.0,0.0,1,1,1,3,65.625,28.5,1.0,0.15517241379310345,0.987851871017126,0.9827586206896551,4.8846940707384086,0.6931471805599453,1
14380.0,1,48.96,48.96,1,1,48.96,48.96,48.96,0.0,1,197,0,1.0,0.0,1,0.0,0.0,0.0,1,1,1,3,24.48,0.5,1.0,0.5,0.0,0.5,3.911222685257377,0.6931471805599453,1
14384.0,1,58.5,19.5,30,3,1.95,1.95,1.95,0.0,1,15,0,30.0,0.0,30,1.0,1.0,1.0,4,1,1,6,29.25,15.0,1.0,0.0967741935483871,0.0,0.967741935483871,4.085976312551584,0.6931471805599453,1
14388.0,5,1963.2,15.101538461538462,1470,72,0.42,12.75,2.4578461538461536,2.7894140932998495,1,13,190,294.0,49.467160824126545,370,1.0,1.0,2.0,4,3,4,11,327.2,245.0,0.02617801047120419,0.04894629503738953,1.1344402694477724,1.2542372881355932,7.582840316723674,1.791759469228055,0
14389.0,2,535.35,19.82777777777778,403,20,0.65,9.95,2.132222222222222,2.121310069333668,1,43,61,201.5,98.2878425849301,271,0.0,1.0,1.0,3,1,2,6,178.45000000000002,134.33333333333334,0.03225806451612903,0.04950495049504951,0.9944158874942973,1.3382716049382717,6.2847869330434385,1.0986122886681098,0
14391.0,1,135.6,9.685714285714285,168,14,0.65,0.85,0.8071428571428572,0.08516306272526401,1,91,0,168.0,0.0,168,0.0,0.0,0.0,2,1,1,4,67.8,84.0,1.0,0.08284023668639054,0.10538119835192648,0.9940828402366864,4.91705694713669,0.6931471805599453,1
14394.0,1,93.8,15.633333333333333,58,6,1.25,8.5,2.6,2.91032644217105,1,79,0,58.0,0.0,58,0.0,0.0,1.0,2,1,1,4,46.9,29.0,1.0,0.1016949152542373,1.1189259677704921,0.9830508474576272,4.551769409260976,0.6931471805599453,1
14395.0,7,2997.27,9.455110410094637,1546,190,0.29,12.75,3.067917981072555,2.773474849369839,1,6,109,220.85714285714286,162.369361407285,497,1.0,1.0,3.0,4,3,4,11,374.65875,193.25,0.06363636363636363,0.12281835811247575,0.9037305221172898,2.2401802962009016,8.005790734647407,2.0794415416798357,0
14396.0,5,1481.39,8.416988636363637,734,136,0.21,12.75,2.8101704545454544,2.5015367789607867,1,10,241,146.8,83.54459886791007,268,1.0,1.0,1.0,4,3,4,11,246.89833333333334,122.33333333333333,0.02066115702479339,0.18503401360544217,0.8898559583663762,1.8132611637347766,7.301410929130804,1.791759469228055,0
14398.0,1,446.49,14.402903225806451,195,31,0.42,12.75,3.5364516129032255,2.844831041716534,1,42,0,195.0,0.0,195,0.0,1.0,1.0,3,1,2,6,223.245,97.5,1.0,0.15816326530612246,0.8042035207887267,0.9948979591836735,6.103654191096511,0.6931471805599453,0
14399.0,4,1129.08,9.81808695652174,462,78,0.42,9.95,2.6244347826086956,2.027953419697742,1,77,111,115.5,51.39066063011839,190,0.0,0.0,1.0,2,2,3,7,225.81599999999997,92.4,0.03571428571428571,0.16846652267818574,0.7724257456826706,1.6309012875536482,7.030043705660612,1.6094379124341003,0
14400.0,1,656.25,25.240384615384617,669,26,0.55,4.95,1.4423076923076923,1.2042169495312967,1,146,0,669.0,0.0,669,0.0,0.0,0.0,1,1,3,5,328.125,334.5,1.0,0.03880597014925373,0.8343452722862473,0.9985074626865672,6.488064463609991,0.6931471805599453,0
14401.0,7,2147.5,32.05223880597015,1518,50,0.08,7.95,2.621492537313433,2.3718323397050516,1,7,233,216.85714285714286,142.65976841355632,507,1.0,2.0,2.0,4,3,4,11,268.4375,189.75,0.029914529914529916,0.032916392363396975,0.9044190997526477,2.327213114754098,7.6725252032150495,2.0794415416798357,0
14402.0,1,285.6,35.7,240,8,0.85,1.25,1.15,0.18516401995451034,1,167,0,240.0,0.0,240,0.0,0.0,0.0,1,1,2,4,142.8,120.0,1.0,0.03319502074688797,0.16087230230626445,0.995850622406639,5.6580875153940715,0.6931471805599453,1
14403.0,2,404.7,80.94,218,4,0.72,10.95,4.3839999999999995,4.4178931630359735,1,104,49,109.0,60.81118318204309,152,0.0,0.0,0.0,2,1,2,5,134.9,72.66666666666667,0.04,0.0182648401826484,1.0075012914563224,1.3818181818181818,6.005613970212401,1.0986122886681098,1
14404.0,7,1274.81,15.738395061728394,750,64,0.21,79.95,3.5202469135802468,9.010968867900479,1,10,223,107.14285714285714,72.9690084246469,220,1.0,1.0,1.0,4,3,3,10,159.35125,93.75,0.03125,0.085219707057257,2.559027835607963,2.034346103038309,7.151336549996293,2.0794415416798357,0
14408.0,3,1082.2800000000002,63.66352941176472,588,11,1.45,2.55,1.9329411764705882,0.25895860445934105,1,75,171,196.0,42.14261501141095,240,0.0,0.0,1.0,2,2,3,7,270.57000000000005,147.0,0.01744186046511628,0.01867572156196944,0.13390200674662525,1.218274111675127,6.987748754674569,1.3862943611198906,0
14409.0,2,787.9499999999999,21.8875,614,32,0.42,8.5,1.8086111111111112,1.5224982341585405,1,0,81,307.0,220.61731573020282,463,1.0,1.0,2.0,4,1,3,8,262.65,204.66666666666666,0.024390243902439025,0.05203252032520325,0.8413400121221174,1.5032467532467533,6.6707029474816775,1.0986122886681098,0
14413.0,2,465.5,46.55,139,10,0.65,342.8,35.215,108.0766190409995,1,197,7,69.5,96.87362902255701,138,0.0,0.0,0.0,1,1,2,4,155.16666666666666,46.333333333333336,0.25,0.07142857142857142,3.068963512068364,1.9574468085106382,6.1452580202873985,1.0986122886681098,0
14415.0,5,3071.86,9.252590361445783,1602,209,0.29,39.95,3.472259036144578,3.484676080913535,1,38,199,320.4,35.26045944113605,368,0.0,1.0,2.0,3,3,4,10,511.9766666666667,267.0,0.025,0.1303805364940736,1.0032871273493122,1.1449906658369633,8.030364003006124,1.791759469228055,0
14420.0,2,844.1,18.35,560,43,0.29,16.95,3.458260869565217,4.402686707176187,1,27,179,280.0,67.88225099390856,328,1.0,1.0,1.0,3,1,3,7,281.3666666666667,186.66666666666666,0.011111111111111112,0.0766488413547237,1.2727246869154296,1.1672597864768683,6.739454963550437,1.0986122886681098,0
14421.0,4,1656.26,24.00376811594203,977,57,0.21,12.75,2.504782608695652,2.567499131505468,1,27,179,244.25,277.8001379889266,647,1.0,1.0,2.0,3,2,4,9,331.252,195.4,0.022222222222222223,0.05828220858895705,1.0246296396964545,2.638124362895005,7.412920915195919,1.6094379124341003,1
14422.0,9,3384.85,18.004521276595746,1714,134,0.42,24.95,3.2216489361702125,3.210691021986071,1,21,215,190.44444444444446,95.16841796403772,377,1.0,3.0,4.0,4,3,4,11,338.485,171.4,0.041666666666666664,0.07813411078717201,0.9962894145713705,1.9692396982008125,8.127360261652738,2.302585092994046,0
14423.0,1,244.79999999999998,244.79999999999998,96,1,2.55,2.55,2.55,0.0,1,209,0,96.0,0.0,96,0.0,0.0,0.0,1,1,1,3,122.39999999999999,48.0,1.0,0.010309278350515464,0.0,0.9896907216494846,5.504518197131935,0.6931471805599453,0
14425.0,2,422.29,16.24192307692308,235,24,0.29,5.95,3.233846153846154,1.7403610589141023,1,237,15,117.5,50.204581464244875,153,0.0,0.0,0.0,1,1,2,4,140.76333333333335,78.33333333333333,0.125,0.1016949152542373,0.5380042747457573,1.2911392405063291,6.048057523340435,1.0986122886681098,0
14426.0,5,4900.58,17.75572463768116,2887,229,0.19,59.95,3.5730072463768114,5.822577874567403,1,23,136,577.4,216.56477091161435,764,1.0,2.0,3.0,4,3,4,11,816.7633333333333,481.1666666666667,0.0364963503649635,0.07929362880886427,1.6291455145957259,1.3208852005532503,8.49731288110281,1.791759469228055,0
14427.0,2,900.1800000000001,33.34,310,27,0.42,295.0,14.311851851851852,56.162318193787954,1,9,137,155.0,183.84776310850236,285,1.0,1.0,1.0,4,1,3,8,300.06,103.33333333333333,0.014492753623188406,0.08681672025723473,3.923908301092452,1.8269230769230769,6.803705015679784,1.0986122886681098,1
14430.0,3,1220.9,34.88285714285715,446,29,0.55,12.75,3.9128571428571424,3.1541602512802522,1,26,95,148.66666666666666,130.25103966315714,274,2.0,2.0,2.0,3,2,3,8,305.225,111.5,0.03125,0.06487695749440715,0.8058956002103066,1.8307349665924277,7.108162303322477,1.3862943611198906,1
14431.0,1,537.25,21.49,273,25,0.85,5.95,2.39,1.627818069277604,1,202,0,273.0,0.0,273,0.0,0.0,0.0,1,1,2,4,268.625,136.5,1.0,0.09124087591240876,0.6808105684975341,0.9963503649635036,6.288323136244473,0.6931471805599453,0
14435.0,1,90.42,30.14,282,3,0.21,1.25,0.5566666666666666,0.6004442799572108,1,16,0,282.0,0.0,282,1.0,1.0,1.0,4,1,1,6,45.21,141.0,1.0,0.01060070671378092,1.0767082127146639,0.9964664310954063,4.515464272903598,0.6931471805599453,1
14436.0,1,182.64000000000001,91.32000000000001,168,2,1.06,1.25,1.155,0.134350288425444,1,68,0,168.0,0.0,168,0.0,0.0,1.0,2,1,1,4,91.32000000000001,84.0,1.0,0.011834319526627219,0.11621997268637024,0.9940828402366864,5.212977319381022,0.6931471805599453,1
14437.0,2,550.94,21.19,260,26,0.21,16.95,3.7750000000000004,3.4492402061903427,1,44,53,130.0,39.59797974644666,158,0.0,1.0,1.0,3,1,2,6,183.64666666666668,86.66666666666667,0.037037037037037035,0.09961685823754789,0.9134640376563407,1.2061068702290076,6.313439344717121,1.0986122886681098,0
14439.0,3,6001.74,67.4352808988764,1572,83,0.42,34.95,4.854044943820225,4.5877660237708495,1,82,119,524.0,235.31255810092244,776,0.0,0.0,1.0,2,2,4,8,1500.435,393.0,0.025,0.052765416401780035,0.9449482088956596,1.4780952380952381,8.699971310636371,1.3862943611198906,0
